Query;Thread Id;Rank;threadFinalScore;threadTitleAsymSim;threadTitleAsymSimNorm;threadBodyAsymSim;threadBodyAsymSimNorm;queryTitleCoverageScore;queryCodeCoverageScore;jaccard;2-gramsScore;3-gramsScore;bm25Score;bm25ScoreNorm;tf-idf;tf-idfNorm;AnswerCount;AnswerCountNorm;ThreadUpScore;ThreadTotalUpScore;ThreadTotalUpScoreNorm;
;https://stackoverflow.com/questions/2085637;13;1.86;12.87;0.7;11.94;0.77;0.25;0.25;0.01;0;0;15.79;0.57;0.2;0.45;8;0.6;0.4;63;0.1;
;https://stackoverflow.com/questions/1091788;14;2.79;14.01;0.76;13.8;0.89;0.25;0.75;0.01;0;0;20.43;0.74;0.35;0.77;11;0.8;0.8;436;0.8;
;https://stackoverflow.com/questions/645847;16;2.08;13.66;0.74;10.85;0.7;0.0;0.5;0.03;0;0;14.1;0.51;0.36;0.79;9;0.6;0.4;106;0.2;
;https://stackoverflow.com/questions/30183634;17;1.86;15.41;0.83;14.36;0.93;0.25;0.75;0.02;0;0;22.49;0.81;0.33;0.72;3;0.2;0.2;6;0.0;
;https://stackoverflow.com/questions/3382996;18;2.57;12.38;0.67;12.45;0.81;0.0;0.75;0.01;0;0;17.34;0.63;0.27;0.6;13;0.9;0.8;376;0.7;
;https://stackoverflow.com/questions/27064496;19;1.88;16.33;0.88;10.49;0.68;0.5;0.5;0.04;0;0;20.59;0.74;0.42;0.92;3;0.2;0.2;11;0.0;
;https://stackoverflow.com/questions/5362364;20;1.96;13.08;0.71;11.04;0.72;0.25;0.25;0.04;0;0;14.48;0.52;0.45;1.0;6;0.4;0.4;12;0.0;
;https://stackoverflow.com/questions/18280103;21;1.86;13.93;0.75;13.08;0.85;0.0;0.5;0.02;0;0;15.1;0.55;0.44;0.98;3;0.2;0.2;7;0.0;
;https://stackoverflow.com/questions/19329502;22;1.87;16.6;0.9;14.55;0.94;0.25;0.5;0.03;0;0;15.02;0.54;0.32;0.7;3;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/3649485;23;2.05;14.73;0.8;11.55;0.75;0.25;0.5;0.02;0;0;19.42;0.7;0.21;0.47;10;0.7;0.5;56;0.1;
;https://stackoverflow.com/questions/3018579;24;1.85;13.09;0.71;10.9;0.71;0.25;0.5;0.02;0;0;15.41;0.56;0.26;0.58;7;0.5;0.4;51;0.1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I decompress a GZip file in Java?


Found Threads: (7);Pivot;------;------;24.54;------;18.9;------;------;------;------;2;1;28.83;------;0.55;------;13.0;------;------;376.0
;https://stackoverflow.com/questions/12531579;1;1.88;22.56;0.92;13.39;0.71;0.5;0.75;0.05;0;0;22.91;0.79;0.39;0.71;2;0.2;0.2;24;0.1;
;https://stackoverflow.com/questions/901003;2;2.07;19.83;0.81;15.71;0.83;0.5;0.5;0.04;0;0;26.26;0.91;0.49;0.89;6;0.5;0.3;16;0.0;
;https://stackoverflow.com/questions/7128171;3;2.2;21.08;0.86;15.96;0.84;0.5;0.5;0.03;0;0;23.99;0.83;0.29;0.54;7;0.5;0.5;101;0.3;
;https://stackoverflow.com/questions/3711282;4;1.87;20.55;0.84;14.49;0.77;0.5;0.75;0.02;0;0;14.46;0.5;0.32;0.59;3;0.2;0.4;24;0.1;
;https://stackoverflow.com/questions/315618;13;2.22;16.36;0.67;15.31;0.81;0.5;0.5;0.02;1;0;11.51;0.4;0.38;0.69;8;0.6;0.6;156;0.4;
;https://stackoverflow.com/questions/1080381;17;2.18;17.42;0.71;11.46;0.61;0.0;0.75;0.02;0;0;15.35;0.53;0.35;0.64;5;0.4;0.6;245;0.7;
;https://stackoverflow.com/questions/3627401;22;2.07;20.58;0.84;13.89;0.74;0.0;1.0;0.03;0;0;23.54;0.82;0.24;0.44;7;0.5;0.5;116;0.3;

Missed Threads: (0)

Trash in round 2: (18);https://stackoverflow.com/questions/3621750;0;1.95;24.02;0.98;15.59;0.83;0.75;0.5;0.03;1;0;26.44;0.92;0.29;0.53;2;0.2;0.4;15;0.0;
;https://stackoverflow.com/questions/16351668;5;2.11;19.07;0.78;15.6;0.83;0.25;0.75;0.02;0;0;26.39;0.92;0.29;0.53;6;0.5;0.5;100;0.3;
;https://stackoverflow.com/questions/11036280;6;2.15;22.46;0.92;16.29;0.86;0.25;0.75;0.01;0;0;13.29;0.46;0.17;0.31;10;0.8;0.4;41;0.1;
;https://stackoverflow.com/questions/10653683;7;1.92;18.77;0.76;17.93;0.95;0.25;0.5;0.05;0;0;15.79;0.55;0.42;0.76;2;0.2;0.3;20;0.1;
;https://stackoverflow.com/questions/3335969;8;1.86;19.48;0.79;15.5;0.82;0.75;0.5;0.07;1;0;15.62;0.54;0.4;0.72;2;0.2;0.3;26;0.1;
;https://stackoverflow.com/questions/30507653;9;1.89;19.36;0.79;12.68;0.67;0.75;0.75;0.04;0;0;15.19;0.53;0.51;0.92;5;0.4;0.2;16;0.0;
;https://stackoverflow.com/questions/7317243;10;1.88;18.81;0.77;13.69;0.72;0.0;0.25;0.02;0;0;10.75;0.37;0.22;0.4;8;0.6;0.4;24;0.1;
;https://stackoverflow.com/questions/5481487;11;2.0;20.95;0.85;14.13;0.75;0.5;0.75;0.02;0;0;15.01;0.52;0.35;0.65;5;0.4;0.4;56;0.1;
;https://stackoverflow.com/questions/3984927;12;1.86;18.75;0.76;13.91;0.74;0.75;0.5;0.03;0;0;14.74;0.51;0.41;0.75;5;0.4;0.3;14;0.0;
;https://stackoverflow.com/questions/3382996;14;2.59;12.66;0.52;12.49;0.66;0.0;0.75;0.01;0;0;9.86;0.34;0.38;0.69;13;1.0;0.8;376;1.0;
;https://stackoverflow.com/questions/14777800;15;2.03;21.96;0.89;12.98;0.69;0.25;0.75;0.02;0;0;17.65;0.61;0.26;0.48;6;0.5;0.4;58;0.2;
;https://stackoverflow.com/questions/4818468;16;2.33;19.24;0.78;13.82;0.73;0.0;1.0;0.02;0;0;24.13;0.84;0.31;0.56;10;0.8;0.5;182;0.5;
;https://stackoverflow.com/questions/631484;18;1.92;23.57;0.96;16.21;0.86;0.75;0.25;0.05;1;0;28.83;1.0;0.37;0.67;3;0.2;0.2;13;0.0;
;https://stackoverflow.com/questions/3649485;19;1.94;17.22;0.7;13.53;0.72;0.25;0.5;0.03;0;0;13.77;0.48;0.2;0.36;10;0.8;0.5;56;0.1;
;https://stackoverflow.com/questions/9678697;20;1.89;17.37;0.71;10.81;0.57;0.25;0.75;0.02;0;0;18.83;0.65;0.55;1.0;6;0.5;0.3;16;0.0;
;https://stackoverflow.com/questions/19044638;21;1.85;22.49;0.92;12.57;0.67;0.5;0.5;0.05;0;0;15.77;0.55;0.33;0.61;3;0.2;0.3;25;0.1;
;https://stackoverflow.com/questions/6173920;23;1.96;21.88;0.89;15.49;0.82;0.25;0.75;0.02;0;0;14.67;0.51;0.34;0.62;2;0.2;0.4;42;0.1;
;https://stackoverflow.com/questions/934832;24;1.85;20.73;0.84;16.75;0.89;0.75;0.25;0.08;0;0;27.8;0.96;0.39;0.72;3;0.2;0.2;6;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I compress a file in GZip format?


Found Threads: (4);Pivot;------;------;22.69;------;18.62;------;------;------;------;1;0;29.27;------;0.52;------;10.0;------;------;245.0
;https://stackoverflow.com/questions/7128171;5;2.38;19.33;0.85;15.45;0.83;0.25;0.5;0.03;0;0;25.81;0.88;0.32;0.63;7;0.7;0.5;101;0.4;
;https://stackoverflow.com/questions/16351668;6;2.21;17.86;0.79;14.98;0.8;0.0;0.5;0.02;0;0;26.0;0.89;0.28;0.54;6;0.6;0.5;100;0.4;
;https://stackoverflow.com/questions/11036280;7;2.3;21.91;0.97;15.9;0.85;0.5;0.5;0.01;0;0;17.66;0.6;0.11;0.21;10;1.0;0.4;41;0.2;
;https://stackoverflow.com/questions/19044638;22;1.99;21.57;0.95;11.84;0.64;0.5;1.0;0.07;0;0;27.93;0.95;0.38;0.73;3;0.3;0.3;25;0.1;

Missed Threads: (1);https://stackoverflow.com/questions/16243629;-1;15.98;18.33;-1;13.63;-1;0.25;0.25;0.12;0;0;0.0;-1;0.0;-1;3;-1;-1;4;-1;


Trash in round 2: (21);https://stackoverflow.com/questions/550024;0;1.99;19.16;0.84;13.83;0.74;0.25;0.25;0.03;0;0;22.43;0.77;0.29;0.55;5;0.5;0.4;16;0.1;
;https://stackoverflow.com/questions/1082320;1;1.94;17.84;0.79;12.79;0.69;0.0;0.25;0.02;0;0;14.24;0.49;0.17;0.32;6;0.6;0.5;54;0.2;
;https://stackoverflow.com/questions/3621750;2;1.95;21.5;0.95;15.02;0.81;0.25;0.25;0.02;0;0;17.19;0.59;0.25;0.49;2;0.2;0.4;15;0.1;
;https://stackoverflow.com/questions/5934495;3;1.95;13.64;0.6;13.99;0.75;0.0;0.25;0.03;0;0;22.41;0.77;0.18;0.34;8;0.8;0.5;80;0.3;
;https://stackoverflow.com/questions/901003;4;2.11;17.99;0.79;15.08;0.81;0.25;0.5;0.04;0;0;22.16;0.76;0.42;0.82;6;0.6;0.3;16;0.1;
;https://stackoverflow.com/questions/10653683;8;1.99;17.92;0.79;17.6;0.94;0.25;0.5;0.07;0;0;26.9;0.92;0.44;0.86;2;0.2;0.3;20;0.1;
;https://stackoverflow.com/questions/7564138;9;1.99;16.12;0.71;14.82;0.8;0.5;0.75;0.03;0;0;24.03;0.82;0.5;0.96;6;0.6;0.2;11;0.0;
;https://stackoverflow.com/questions/6638783;10;2.07;18.86;0.83;18.62;1.0;0.0;0.75;0.09;0;0;19.46;0.66;0.35;0.67;3;0.3;0.4;16;0.1;
;https://stackoverflow.com/questions/5481487;11;2.09;19.27;0.85;13.57;0.73;0.25;0.5;0.02;0;0;15.54;0.53;0.33;0.64;5;0.5;0.4;56;0.2;
;https://stackoverflow.com/questions/13461393;12;2.01;18.63;0.82;11.65;0.63;0.25;0.75;0.02;0;0;18.64;0.64;0.34;0.66;5;0.5;0.4;41;0.2;
;https://stackoverflow.com/questions/2777076;13;2.03;18.59;0.82;15.34;0.82;0.25;0.5;0.02;0;0;18.49;0.63;0.1;0.2;7;0.7;0.5;48;0.2;
;https://stackoverflow.com/questions/3984927;14;1.92;17.53;0.77;13.28;0.71;0.5;0.5;0.02;0;0;14.06;0.48;0.35;0.69;5;0.5;0.3;14;0.1;
;https://stackoverflow.com/questions/315618;15;2.43;14.47;0.64;14.77;0.79;0.25;0.75;0.02;0;0;21.76;0.74;0.41;0.8;8;0.8;0.6;156;0.6;
;https://stackoverflow.com/questions/14777800;16;2.12;20.83;0.92;12.36;0.66;0.25;0.75;0.02;0;0;23.18;0.79;0.27;0.53;6;0.6;0.4;58;0.2;
;https://stackoverflow.com/questions/4818468;17;2.55;18.11;0.8;13.76;0.74;0.0;1.0;0.02;0;0;22.63;0.77;0.29;0.57;10;1.0;0.5;182;0.7;
;https://stackoverflow.com/questions/1080381;18;2.33;16.15;0.71;11.09;0.6;0.0;0.5;0.02;0;0;16.5;0.56;0.28;0.55;5;0.5;0.6;245;1.0;
;https://stackoverflow.com/questions/1450151;19;1.96;20.46;0.9;12.89;0.69;0.5;0.25;0.03;0;0;21.99;0.75;0.27;0.53;4;0.4;0.4;34;0.1;
;https://stackoverflow.com/questions/9102527;20;1.98;20.89;0.92;15.13;0.81;0.5;0.5;0.07;1;0;27.4;0.94;0.52;1.0;1;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/3649485;21;2.19;16.85;0.74;13.37;0.72;0.25;0.5;0.03;0;0;24.2;0.83;0.24;0.47;10;1.0;0.5;56;0.2;
;https://stackoverflow.com/questions/3627401;23;2.23;18.85;0.83;13.24;0.71;0.0;0.5;0.02;0;0;14.3;0.49;0.2;0.4;7;0.7;0.5;116;0.5;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I use PriorityBlockingQueue class?


Found Threads: (3);Pivot;------;------;24.76;------;16.39;------;------;------;------;0;0;18.34;------;0.62;------;9.0;------;------;326.0
;https://stackoverflow.com/questions/34866757;5;1.45;19.6;0.79;13.15;0.8;0.5;0.5;0.01;0;0;16.18;0.88;0.14;0.22;1;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/3545623;12;2.07;20.69;0.84;15.23;0.93;0.5;0.5;0.01;0;0;16.32;0.89;0.14;0.23;6;0.7;0.4;53;0.2;
;https://stackoverflow.com/questions/807223;24;1.72;13.53;0.55;13.63;0.83;0.0;0.5;0.01;0;0;14.14;0.77;0.07;0.11;6;0.7;0.5;67;0.2;

Missed Threads: (0)

Trash in round 2: (22);https://stackoverflow.com/questions/40596329;0;1.43;18.65;0.75;13.49;0.82;0.5;0.5;0.03;0;0;16.52;0.9;0.14;0.23;2;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/16693307;1;1.8;24.76;1.0;15.4;0.94;0.5;0.5;0.02;0;0;15.79;0.86;0.1;0.16;3;0.3;0.2;5;0.0;
;https://stackoverflow.com/questions/7792767;2;1.63;17.67;0.71;16.39;1.0;0.0;0.5;0.02;0;0;18.07;0.99;0.21;0.33;2;0.2;0.3;16;0.0;
;https://stackoverflow.com/questions/2341615;3;2.22;22.28;0.9;12.85;0.78;0.5;0.5;0.01;0;0;17.25;0.94;0.22;0.36;9;1.0;0.4;32;0.1;
;https://stackoverflow.com/questions/50128812;4;1.26;15.35;0.62;14.63;0.89;0.0;0.5;0.01;0;0;13.01;0.71;0.06;0.09;1;0.1;0.2;7;0.0;
;https://stackoverflow.com/questions/27737781;6;1.49;18.52;0.75;14.29;0.87;0.5;0.5;0.01;0;0;13.84;0.75;0.07;0.11;3;0.3;0.2;9;0.0;
;https://stackoverflow.com/questions/559839;7;1.7;8.08;0.33;8.5;0.52;0.0;0.5;0.01;0;0;9.18;0.5;0.02;0.04;4;0.4;0.8;326;1.0;
;https://stackoverflow.com/questions/30006677;8;1.24;10.4;0.42;11.76;0.72;0.0;0.5;0.01;0;0;5.8;0.32;0.02;0.03;6;0.7;0.2;9;0.0;
;https://stackoverflow.com/questions/31798968;9;1.63;19.88;0.8;13.46;0.82;0.5;0.5;0.01;0;0;16.29;0.89;0.14;0.23;4;0.4;0.2;16;0.0;
;https://stackoverflow.com/questions/18659713;10;1.56;20.31;0.82;13.44;0.82;0.5;0.5;0.02;0;0;16.41;0.89;0.16;0.26;2;0.2;0.2;11;0.0;
;https://stackoverflow.com/questions/16833951;11;1.49;22.14;0.89;12.1;0.74;0.5;0.5;0.01;0;0;10.26;0.56;0.03;0.05;2;0.2;0.2;16;0.0;
;https://stackoverflow.com/questions/45021519;13;1.49;20.41;0.82;12.03;0.73;0.5;0.5;0.02;0;0;16.73;0.91;0.12;0.19;2;0.2;0.2;3;0.0;
;https://stackoverflow.com/questions/804078;14;1.89;15.01;0.61;13.09;0.8;0.5;0.5;0.01;0;0;13.24;0.72;0.17;0.27;9;1.0;0.4;33;0.1;
;https://stackoverflow.com/questions/6620166;15;1.58;18.74;0.76;12.12;0.74;0.5;0.5;0.0;0;0;15.72;0.86;0.13;0.2;4;0.4;0.3;15;0.0;
;https://stackoverflow.com/questions/16212767;16;1.41;19.01;0.77;14.08;0.86;0.5;0.5;0.01;0;0;8.37;0.46;0.02;0.03;1;0.1;0.3;14;0.0;
;https://stackoverflow.com/questions/38803577;17;1.43;17.54;0.71;15.85;0.97;0.0;0.5;0.01;0;0;12.32;0.67;0.04;0.07;2;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/10559435;18;1.21;8.48;0.34;16.09;0.98;0.0;0.5;0.02;0;0;16.39;0.89;0.16;0.26;3;0.3;0.2;7;0.0;
;https://stackoverflow.com/questions/30574777;19;1.42;20.84;0.84;11.37;0.69;0.0;0.5;0.0;0;0;11.47;0.63;0.04;0.06;2;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/35553710;20;1.24;13.76;0.56;14.12;0.86;0.0;0.5;0.01;0;0;15.49;0.84;0.13;0.22;1;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/7878026;21;1.93;17.35;0.7;11.39;0.7;0.0;0.5;0.0;0;0;10.64;0.58;0.03;0.05;9;1.0;0.5;50;0.2;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I parse a text string into date and time?


Found Threads: (4);Pivot;------;------;12.6;------;10.87;------;------;------;------;1;0;12.13;------;0.65;------;12.0;------;------;876.0
;https://stackoverflow.com/questions/22463062;0;2.68;10.47;0.83;9.58;0.88;0.25;1.0;0.02;0;0;11.23;0.93;0.46;0.71;3;0.2;0.9;876;1.0;
;https://stackoverflow.com/questions/999172;5;2.37;11.06;0.88;9.24;0.85;0.25;1.0;0.02;0;0;10.36;0.85;0.28;0.43;5;0.4;0.8;466;0.5;
;https://stackoverflow.com/questions/909022;9;2.28;9.34;0.74;9.48;0.87;0.25;1.0;0.02;0;0;11.39;0.94;0.52;0.81;10;0.8;0.5;84;0.1;
;https://stackoverflow.com/questions/18915075;16;2.13;8.79;0.7;8.5;0.78;0.25;1.0;0.02;0;0;11.28;0.93;0.37;0.58;9;0.8;0.5;148;0.2;

Missed Threads: (16);https://stackoverflow.com/questions/4216745;-1;8.5;8.2;-1;8.8;-1;0.25;1.0;0.14;1;0;0.0;-1;0.0;-1;13;-1;-1;2498;-1;
;https://stackoverflow.com/questions/4496359;-1;9.62;10.81;-1;8.43;-1;0.5;1.0;0.4;0;0;0.0;-1;0.0;-1;6;-1;-1;313;-1;
;https://stackoverflow.com/questions/5301226;-1;8.88;8.58;-1;9.19;-1;0.25;0.75;0.12;1;0;0.0;-1;0.0;-1;8;-1;-1;525;-1;
;https://stackoverflow.com/questions/2201925;-1;8.84;8.31;-1;9.37;-1;0.25;1.0;0.1;0;0;0.0;-1;0.0;-1;25;-1;-1;1243;-1;
;https://stackoverflow.com/questions/5683728;-1;8.73;8.49;-1;8.98;-1;0.25;1.0;0.12;1;0;0.0;-1;0.0;-1;16;-1;-1;1418;-1;
;https://stackoverflow.com/questions/6252678;-1;9.09;8.79;-1;9.39;-1;0.5;0.75;0.18;0;0;0.0;-1;0.0;-1;10;-1;-1;779;-1;
;https://stackoverflow.com/questions/6543174;-1;9.65;10.38;-1;8.92;-1;0.75;0.75;0.38;0;0;0.0;-1;0.0;-1;10;-1;-1;138;-1;
;https://stackoverflow.com/questions/11994790;-1;9.53;10.75;-1;8.3;-1;0.5;0.75;0.25;1;0;0.0;-1;0.0;-1;5;-1;-1;125;-1;
;https://stackoverflow.com/questions/16910344;-1;8.64;9.08;-1;8.21;-1;0.5;0.5;0.25;0;0;0.0;-1;0.0;-1;2;-1;-1;36;-1;
;https://stackoverflow.com/questions/18099285;-1;8.2;8.85;-1;7.55;-1;0.25;1.0;0.14;1;0;0.0;-1;0.0;-1;6;-1;-1;16;-1;
;https://stackoverflow.com/questions/18823627;-1;8.41;8.67;-1;8.16;-1;0.25;0.75;0.17;0;0;0.0;-1;0.0;-1;3;-1;-1;23;-1;
;https://stackoverflow.com/questions/33179166;-1;9.0;8.85;-1;9.16;-1;0.25;0.75;0.08;0;0;0.0;-1;0.0;-1;2;-1;-1;10;-1;
;https://stackoverflow.com/questions/34793263;-1;9.04;8.83;-1;9.26;-1;0.25;1.0;0.11;0;0;0.0;-1;0.0;-1;3;-1;-1;24;-1;
;https://stackoverflow.com/questions/35707882;-1;9.5;9.65;-1;9.34;-1;0.75;0.75;0.38;0;0;0.0;-1;0.0;-1;1;-1;-1;10;-1;
;https://stackoverflow.com/questions/38048032;-1;10.79;11.6;-1;9.97;-1;0.0;0.75;0.0;0;0;0.0;-1;0.0;-1;2;-1;-1;13;-1;
